time,right: target position x,right: target position y,right: target position x,right: current position x,right: current position y,right: current position z,right: target orientation w,right: target orientation x,right: target orientation y,right: target orientation z,right: current orientation w,right: current orientation x,right: current orientation y,right: current orientation z,left: target position x,left: target position y,left: target position x,left: current position x,left: current position y,left: current position z,left: target orientation w,left: target orientation x,left: target orientation y,left: target orientation z,left: current orientation w,left: current orientation x,left: current orientation y,left: current orientation z
0.2,0.524457898882,-0.433667382922,0.568238522541,0.525172421617,-0.41192141752,0.56464060477,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0571543897392,0.960274781856,-0.205803714562,-0.179584381665,0.578683904924,0.488367654344,0.528763535851,0.581600217406,0.512350602457,0.526183689331,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0867623569887,-0.898685122937,-0.411323572477,0.125101006972
0.3,0.523051974323,-0.439196756807,0.569452490341,0.525718310794,-0.421676934348,0.564342300463,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0562108277115,0.959189210512,-0.210698720549,-0.180006806662,0.578769646206,0.481218792459,0.529255751007,0.581895094966,0.501742138965,0.526036970142,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0858983208032,-0.904224511129,-0.398920434652,0.125944427325
0.4,0.5225332351,-0.442859134402,0.570305492413,0.524741369674,-0.415574785183,0.564345269058,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0573327575387,0.960411740756,-0.205155495754,-0.179536808743,0.577741764106,0.474181719086,0.529844883316,0.581794595233,0.506670136265,0.526342394359,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0851174579476,-0.90322676102,-0.401262148058,0.126194790166
0.5,0.521983173635,-0.447259387698,0.571024920475,0.524592553266,-0.414835395162,0.564350336003,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0574536919597,0.960614819979,-0.204186900281,-0.179515878601,0.576273195066,0.467590607664,0.530235412949,0.581784289619,0.506352712081,0.526242668448,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0862600166946,-0.899836226359,-0.408770425511,0.125541684229
0.6,0.521321591881,-0.453296742168,0.570880081188,0.524571155363,-0.42208629362,0.564878908909,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0574246199411,0.960562183439,-0.204446878483,-0.179510942979,0.574610493698,0.4607423022,0.530203524464,0.580982408402,0.499841044911,0.526558453234,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0869232513793,-0.897845370281,-0.413098095292,0.12517189421
0.7,0.520678725984,-0.458594253984,0.570571746361,0.524324169207,-0.434963092732,0.565886839658,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0573144260732,0.960361476012,-0.205412115338,-0.179518118383,0.573535941162,0.453961349985,0.529050293797,0.579402964791,0.485404315213,0.526910955646,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0874820950241,-0.898672631891,-0.411182495381,0.125153262971
0.8,0.519196477678,-0.464710733619,0.572313155663,0.524366163317,-0.44294025132,0.566432751384,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0569159951647,0.959734819037,-0.208390977189,-0.179562933951,0.571966431656,0.447323091289,0.527935806149,0.578544504655,0.477092157403,0.52708692008,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0865211897503,-0.904230328214,-0.398776064199,0.125933505804
0.9,0.517848757055,-0.470802834954,0.57353183223,0.523919404388,-0.439152626897,0.566445047224,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0576028831622,0.960506959842,-0.204868112582,-0.179268916419,0.569340131797,0.44020638611,0.526916983956,0.57864558509,0.481312673451,0.527323665416,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0859715520729,-0.903001136763,-0.401623443744,0.12608111942
1.0,0.516557273415,-0.475446573224,0.573314156067,0.523850679441,-0.439102012028,0.566449293514,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0576386598588,0.960579458198,-0.204513164261,-0.179274245281,0.56660091094,0.433602131864,0.525151613587,0.57857955728,0.480607606545,0.527201631552,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0867467395616,-0.900943164283,-0.406187742159,0.125650053831
1.1,0.515533027199,-0.479327461448,0.571657266152,0.522977352293,-0.444768739539,0.567106503283,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0575059678732,0.960673171948,-0.204144037921,-0.179235409837,0.56440024785,0.427757091782,0.522572639817,0.577162869496,0.473721374049,0.526970050839,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.086808017785,-0.899689933866,-0.409028876425,0.125370527631
1.2,0.514015522745,-0.483084908452,0.56966587497,0.521090463681,-0.460057770436,0.568641204443,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0566498392866,0.960275269799,-0.20619544595,-0.179292052226,0.562865636863,0.421925701162,0.519959154957,0.573442045027,0.453234630945,0.526148402064,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0874927943066,-0.899402278552,-0.409681798911,0.124825381717
1.3,0.512010601309,-0.486010870662,0.568498577606,0.520225099168,-0.467818120736,0.56937552335,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0561321960226,0.959788704745,-0.208596844091,-0.179282390236,0.560548416891,0.416285492441,0.518045070999,0.571689074826,0.444147813964,0.525878546493,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0863790619199,-0.904470149216,-0.39838719809,0.125539026751
1.4,0.510464099195,-0.489394983974,0.566985513699,0.520054385464,-0.465695844757,0.569357172352,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0565900568534,0.960212359643,-0.206655489477,-0.179118113332,0.557673208036,0.411766894123,0.51584852063,0.571751373329,0.44631669515,0.526031729846,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0859525672141,-0.903751796276,-0.400075461493,0.125636268763
1.5,0.509464946535,-0.49258460733,0.564070012104,0.519913217848,-0.464202382504,0.569341625128,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0568256481364,0.960571970811,-0.204998603411,-0.17901929283,0.554699591913,0.40739182379,0.51187861287,0.571824994507,0.447443926245,0.525984476514,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0862346628745,-0.902036676581,-0.403937185369,0.125411990248
1.6,0.509525802877,-0.494489512172,0.560417081845,0.519157307933,-0.468341416852,0.56780572859,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0564550006092,0.960761768652,-0.203302617963,-0.180049166431,0.551813356199,0.404036678335,0.508040848606,0.570048241088,0.442057730787,0.52383533812,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0871638833208,-0.900587318589,-0.406888588424,0.125644799536
1.7,0.509392169264,-0.496115705695,0.557173158657,0.517698088706,-0.475903596521,0.56607715733,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0559187220022,0.960654209032,-0.203082326336,-0.181036338695,0.459971211471,0.317471124193,0.500153604382,0.566894233454,0.431618683326,0.520674044574,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0879915946336,-0.900844362781,-0.40602332933,0.126023685708
1.8,0.509566870478,-0.49706255528,0.553608741295,0.516115361241,-0.479534132171,0.565950024186,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0562958580711,0.960615312029,-0.203707697755,-0.180422206322,0.459190390625,0.315339900515,0.496010485524,0.564761121406,0.426307337393,0.519211453511,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0863999487257,-0.904468376117,-0.39808019259,0.126507571834
1.9,0.509539213922,-0.497828832593,0.550340916645,0.514041353278,-0.482808734188,0.565810956462,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0570123360374,0.960764150826,-0.203560480999,-0.179568846416,0.458119384565,0.313752748033,0.491299930447,0.562152235037,0.420859029978,0.517337565115,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.086068323665,-0.902937864418,-0.40173803427,0.126103166031
2.0,0.510838237551,-0.497442981925,0.546228076946,0.512866178439,-0.487903751589,0.565718096574,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0568979840514,0.960231346837,-0.206354795401,-0.17926538533,0.457095078745,0.313065178654,0.486442390316,0.560008711521,0.413873667999,0.516043284323,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0861408569667,-0.903876465556,-0.399680493952,0.125867352914
2.1,0.512638953474,-0.494297018972,0.54250332309,0.512792420344,-0.486849088844,0.565718396474,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0571520043915,0.960441285719,-0.205419581839,-0.179133973543,0.457252256193,0.316099233887,0.482689383858,0.560209591414,0.415527585923,0.516144477644,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0858544408673,-0.903350133592,-0.400929813154,0.125868328216
2.2,0.512266275433,-0.490636071887,0.542293276322,0.51277456344,-0.485932643749,0.565709104992,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0572873926811,0.960639738071,-0.204486066845,-0.179094658616,0.459122590341,0.322748579046,0.481190625065,0.560235484735,0.415779946076,0.516089910636,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0859695211428,-0.902953814391,-0.401810028057,0.125826673895
2.3,0.511111524847,-0.488242706981,0.542969729435,0.512988767832,-0.487313867554,0.564596752742,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0567740952485,0.960685956432,-0.203701075817,-0.179902937536,0.461046598472,0.330314256212,0.480839374894,0.558540535472,0.413725137967,0.515591002132,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0861381689174,-0.903548747705,-0.400383985896,0.125986269946
2.4,0.509452727583,-0.48716141912,0.542964365017,0.513275265976,-0.487937931939,0.562642553076,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0563060557307,0.961033773975,-0.201140613953,-0.181069508161,0.461548618593,0.333008505365,0.479250255459,0.555077246112,0.409641038538,0.514736929406,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0865084062082,-0.9039639591,-0.39934615084,0.126048038907
2.5,0.508042213467,-0.486311069455,0.541034724247,0.513446781571,-0.489211823303,0.560548929026,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0559112726491,0.961168242461,-0.199857963936,-0.181896491242,0.461481116333,0.335049398205,0.475307646626,0.549302041144,0.401971246085,0.51378954485,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0868972423585,-0.904480177239,-0.398287451289,0.125425613008
2.6,0.506267663982,-0.487552157369,0.538959946167,0.513303975626,-0.489924192061,0.559084766332,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0560403566768,0.961122041182,-0.200246749084,-0.18167316769,0.460576973476,0.34008986499,0.472441378468,0.542442581171,0.395211229122,0.513049545561,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0866800652858,-0.903529170121,-0.40089827028,0.124105527309
2.7,0.504958298948,-0.487195274558,0.53795775367,0.51311424535,-0.490879385003,0.556920715226,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0562486056542,0.96103494884,-0.200844700451,-0.181409282482,0.45941939167,0.347138382456,0.470821264618,0.532055753925,0.383917232093,0.511356482094,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0865029725547,-0.902494636513,-0.403720938171,0.122597189555
2.8,0.503319588449,-0.486080667701,0.53691497041,0.512874978953,-0.492355365116,0.554402971009,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0564233846817,0.960855431754,-0.201928267403,-0.181102776769,0.459121696272,0.35285652425,0.467078986996,0.519434518936,0.370643846789,0.508495257506,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0860165388382,-0.902475228979,-0.404152514285,0.121656735622
2.9,0.503872361925,-0.483466258969,0.533761646282,0.512592365973,-0.493781600785,0.551494084139,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0566235747249,0.960716677203,-0.202809229987,-0.180791739749,0.458621017255,0.35737476494,0.462622168892,0.504575554373,0.35607348212,0.504144489719,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0855239520629,-0.902161239748,-0.405027977216,0.121421121688
3.0,0.504430619028,-0.478167435851,0.53052690221,0.51230662982,-0.495117120671,0.549111380651,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0567568299966,0.960587292124,-0.203689635783,-0.180447357235,0.45834799818,0.362569041511,0.458436492318,0.491134542722,0.34292376741,0.499482520386,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0855044681375,-0.902477909325,-0.40422634711,0.121752492422
3.1,0.505657372024,-0.474027058807,0.529214586746,0.512051470814,-0.496057262706,0.547117668802,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0569031920078,0.960499766837,-0.204332823937,-0.180139728284,0.457363210239,0.368341453335,0.454875174397,0.479766540816,0.333049563531,0.495130646448,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.085232092723,-0.902527472624,-0.403933119445,0.122546670885
3.2,0.506642308977,-0.470993271794,0.528639938366,0.51181825411,-0.496987522714,0.545558711107,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0572879180275,0.960396587328,-0.205111038898,-0.179682918549,0.455999903001,0.372367866299,0.451686981552,0.469525212152,0.323670082824,0.491068823844,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0853399032791,-0.903155154972,-0.402254018864,0.123367626478
3.3,0.508283820894,-0.467641136375,0.527115013134,0.511472082905,-0.497166132731,0.545328407499,0.0580703832155,0.959353340213,-0.212518803839,-0.176365408258,0.0579669306286,0.960483671242,-0.205440021744,-0.178620686644,0.454948089637,0.375869221947,0.44881809079,0.463223590337,0.318728258445,0.488378236266,0.0849400329419,-0.901527365051,-0.405958364983,0.123415585594,0.0852576166799,-0.903196872382,-0.401943135748,0.124130029174
