time,right: target position x,right: target position y,right: target position x,right: current position x,right: current position y,right: current position z,right: target orientation w,right: target orientation x,right: target orientation y,right: target orientation z,right: current orientation w,right: current orientation x,right: current orientation y,right: current orientation z,left: target position x,left: target position y,left: target position x,left: current position x,left: current position y,left: current position z,left: target orientation w,left: target orientation x,left: target orientation y,left: target orientation z,left: current orientation w,left: current orientation x,left: current orientation y,left: current orientation z
0.2,0.293424692825,-0.42311320334,0.765607745714,0.293465976554,-0.423134355091,0.765427876144,0.0347918181941,0.909057575772,0.387587474961,-0.1489288507,0.0346053769453,0.908510311082,0.388708961839,-0.149388170649,0.569752091309,0.344412251692,0.613952729271,0.578883838145,0.304225617861,0.630923682614,0.09996491469,-0.964457814132,-0.191880736025,0.151690222934,0.1002616318,-0.964613242454,-0.190243786811,0.152565393361
0.3,0.293424692825,-0.42311320334,0.765607745714,0.293465976554,-0.423134355091,0.765427876144,0.0347918181941,0.909057575772,0.387587474961,-0.1489288507,0.0346053769453,0.908510311082,0.388708961839,-0.149388170649,0.569752091309,0.344412251692,0.613952729271,0.578883838145,0.304225617861,0.630923682614,0.09996491469,-0.964457814132,-0.191880736025,0.151690222934,0.1002616318,-0.964613242454,-0.190243786811,0.152565393361
0.4,0.293505371306,-0.423154042265,0.765241987818,0.293524389585,-0.423160803884,0.76515707846,0.0344068076162,0.907938714149,0.389877444193,-0.149863409307,0.0343138164421,0.907680585672,0.390404283851,-0.150076685551,0.56995832338,0.345358684044,0.61307189183,0.578765685734,0.306993121159,0.626922097432,0.09996491469,-0.964457814132,-0.191880736025,0.151690222934,0.100819514216,-0.965072582996,-0.18590259053,0.154630404311
0.5,0.295360983108,-0.402242497704,0.751445300692,0.293554454464,-0.423179084964,0.764987738302,0.0344068076162,0.907938714149,0.389877444193,-0.149863409307,0.0340969033924,0.907163604119,0.391463031655,-0.150493492844,0.572121465345,0.347629471999,0.613034698532,0.578348206955,0.312659685516,0.622105306127,0.09996491469,-0.964457814132,-0.191880736025,0.151690222934,0.1016033454,-0.964953652598,-0.184821763716,0.156147763986
0.6,0.298825503085,-0.379460171959,0.739134020918,0.293539787504,-0.423170218004,0.764983615762,0.0344068076162,0.907938714149,0.389877444193,-0.149863409307,0.0339973024562,0.907183228918,0.391443039519,-0.150449723853,0.572115981718,0.348113014679,0.61260119395,0.577080622298,0.321737130359,0.617332954267,0.09996491469,-0.964457814132,-0.191880736025,0.151690222934,0.101780045345,-0.964916411852,-0.184727979206,0.156373636546
0.7,0.30248221824,-0.366831497452,0.729671545141,0.29353020215,-0.423173543001,0.764980489963,0.0344068076162,0.907938714149,0.389877444193,-0.149863409307,0.0338995627753,0.907209803243,0.391406286051,-0.150407153364,0.571838343283,0.349219545107,0.611402008102,0.575449134187,0.333332672577,0.61329272581,0.09996491469,-0.964457814132,-0.191880736025,0.151690222934,0.102166031914,-0.963843482608,-0.190992845518,0.155208169624
0.8,0.304317057822,-0.362572298548,0.725788838976,0.293522233565,-0.423173720331,0.764979462057,0.0344068076162,0.907938714149,0.389877444193,-0.149863409307,0.0338371085824,0.907232637849,0.391370709335,-0.150376057866,0.571238750359,0.351130499821,0.609950396583,0.574117674827,0.337360511917,0.611777298316,0.09996491469,-0.964457814132,-0.191880736025,0.151690222934,0.103200196159,-0.962503978021,-0.198319850721,0.153639345928
0.9,0.304217696879,-0.358443335793,0.723831362837,0.293517653417,-0.423174931633,0.764977962932,0.0344068076162,0.907938714149,0.389877444193,-0.149863409307,0.0337934511506,0.907251891006,0.391337855321,-0.150355219126,0.569639557739,0.352843030672,0.607821139858,0.572859731445,0.341191470849,0.610554304052,0.09996491469,-0.964457814132,-0.191880736025,0.151690222934,0.103035110931,-0.962626266051,-0.198466035089,0.152792901469
1.0,0.303343743775,-0.353692994616,0.721755750292,0.293516539623,-0.423175277006,0.764977370033,0.0344068076162,0.907938714149,0.389877444193,-0.149863409307,0.0337804395157,0.907254209988,0.3913355437,-0.15035016662,0.568045818945,0.354588135462,0.604535672233,0.57267676744,0.342923879718,0.610271662663,0.09996491469,-0.964457814132,-0.191880736025,0.151690222934,0.10285741736,-0.962568704513,-0.199012156524,0.152564748033
1.1,0.303886473868,-0.347239420912,0.718652911299,0.293516965138,-0.423174779493,0.764976815198,0.0344068076162,0.907938714149,0.389877444193,-0.149863409307,0.0337833400229,0.907262628369,0.391315859732,-0.150349948532,0.566842430969,0.357562347632,0.602017256782,0.572548633632,0.34237468954,0.610212186998,0.09996491469,-0.964457814132,-0.191880736025,0.151690222934,0.102940771693,-0.962666471752,-0.198500847957,0.152557776098
